TMDB_ID	Adult	Budget	Genre_ID	Genre_Name	IMDB_ID	Movie_Name	Language	Synopsis	Popularity	Production_Company_IDs	Production_Company_Names	Production_Country_Names	Release_Date	Running_Time	Vote_Count	Vote_Average	Revenue	Tagline	Director	Cast	Screenplay	DOP	Editor	Music_Composer	Assistant_Director
79172	false	0	99,	Documentary,	tt1462014	Surviving Progress	en	Humanity’s ascent is often measured by the speed of progress. But what if progress is actually spiraling us downwards, towards collapse? Ronald Wright, whose best-seller, “A Short History Of Progress” inspired “Surviving Progress”, shows how past civilizations were destroyed by “progress traps”—alluring technologies and belief systems that serve immediate needs, but ransom the future. As pressure on the world’s resources accelerates and financial elites bankrupt nations, can our globally-entwined civilization escape a final, catastrophic progress trap? With potent images and illuminating insights from thinkers who have probed our genes, our brains, and our social behaviour, this requiem to progress-as-usual also poses a challenge: to prove that making apes smarter isn’t an evolutionary dead-end.	5.189				2011-11-04	86	19	7.2	0	Every time history repeats itself, the price goes up.	Mathieu Roy,Harold Crooks,	Stephen Hawking,David Suzuki,Jane Goodall,			Louis-Martin Paradis,		
79201	false	0	99,10402,	Documentary,Music,	tt1785389	God Bless Ozzy Osbourne	en	Ozzy Osbourne's four decade track record as a culturally relevant artist is unprecedented, but his personal struggles have been shrouded in secrecy, until now. Featuring never before seen footage uncovered from the archives and interviews with Paul McCartney, Tommy Lee and others, God Bless Ozzy Osbourne is the first documentary to take viewers inside the complex mind of rock's great icon. Emerging from a working class family in war torn England, Osbourne and his neighborhood friends formed Black Sabbath and invented heavy metal. Plagued by self doubt, Osbourne the solo superstar went on a binge that lasted 40 years. God Bless Ozzy Osbourne will relive the highs of his triumphs as well as his journey to sobriety, which Ozzy regards as his greatest accomplishment.	6.367	1633,	Next Entertainment,	,	2011-04-24	94	15	7.1	0		Mike Fleiss,Mike Piscitelli,	Ozzy Osbourne,Sharon Osbourne,Geezer Butler,Paul McCartney,Zakk Wylde,Robert Trujillo,Kelly Osbourne,Bill Ward,Henry Rollins,Tommy Lee,John Frusciante,Tony Iommi,Jack Osbourne,			Rich Fox,	Michael Einziger,	
79212	false	300000	35,18,	Comedy,Drama,	tt2124186	Celal Tan ve Ailesinin Aşırı Acıklı Hikayesi	tr	Celal Tan is a well-respected constitutional law professor who lives in a provincial city has two children from his first marriage. Many years after the death of his first wife, he married a woman much younger than him, a university student, whose life he has saved in some way. In the third year of their marriage, the extremely tragic story of Celal Tan and his family begins after a big crisis happened in front of the whole family. While trying to hide the secret, the family falls into absurd and tragicomic positions. Regardless of all happenings, Celal Tan tries to keep the family together.	1.482	14477,	EFLATUN FILM,	,	2011-11-16	99	13	5.8	0		Onur Ünlü,	Selçuk Yöntem,Ezgi Mola,Bülent Emin Yarar,Tansu Biçer,Türkü Turan,Cengiz Bozkurt,Tuğra Kaftancıoğlu ,Engin Hepileri,Köksal Engür,Yılmaz Gruda,Güler Ökten,Alpay Sayhan,Ushan Çakır,Gazanfer Ündüz,Engin Alpateş,			Ahmet Can Cakirca,		
79224	false	8000000	18,28,36,53,	Drama,Action,History,Thriller,	tt2025526	최종병기 활	ko	13 years after the King Injo Revolt, the Chosun Dynasty is attacked by the Chung Dynasty of China. A young man named Na-mi leaves his demolished village to find his young sister, Ja-in, and her finance Su-koon, who were to wed on the very day of the attack. While on his mission to rescue her, he is being traced by Jushinta, a fierce Chung Warrior, and his band of malicious men who are out to stop him. Na-mi has but a day to rescue his sister before she is taken away to be a slave. When Na-mi finally finds his sister, Jushinta comes between them and a fierce battle between two of the finest warriors unfolds.	8.297	7819,11430,11431,11432,	Lotte Entertainment,Dasepo Club,DCG Plus,SOVIK Venture Capital,	KR,KR,KR,,	2011-08-10	122	124	7.0	49000000	A Hero is Born, The Legend Begins	Kim Han-min,	Park Hae-il,Moon Chae-won,Kim Mu-yeol,Ryu Seung-ryong,Park Ki-woong,Ryohei Otani,Lee Da-wit,Lee Han-wi,Lee Kyung-young,Lee Seung-joon,Park Myung-shin,Jo Woo-jin,		Kim Tae-sung,	Steve M. Choe,Kim Chang-ju,	Kim Tae-seong,	Jung Se-kyo,
79311	false	0	18,10749,	Drama,Romance,	tt1848959	街角的小王子	zh	Nothing heals a damaged soul like the sight of a small, adorable animal. In this film, a tiny cat not only heals a young woman reeling from the death of her mother, it also helps her find love with a lonely rock musician. Claire has been living in her own world until she meets musician James, whom she believes is her childhood sweetheart. At the same time, Claire also takes in a lost kitten, giving new meaning to her life. However, as her burgeoning romance with James begins to develop further, memories from the past are dug up, forcing them to face their ambiguous relationship and painful past.	0.844				2010-09-03	78	0	0.0	0		Xiaoqian Lin,	Tony Yang,Biting Guo,Jaline Yeh,Zhizheng Li,Yang Zishan,Zaizai Lin,Tong Chih-Wei,Robin Lee,					
79316	false	7000000	27,	Horror,	tt2752758	Devil's Due	en	An unexpected pregnancy takes a terrifying turn for newlyweds Zach and Samantha McCall.	12.446	22213,1302,25,	TSG Entertainment,Davis Entertainment,20th Century Fox,	US,US,US,	2014-01-08	89	328	4.5	36433975	The Devil Always Gets His Due	Matt Bettinelli-Olpin,Tyler Gillett,	Allison Miller,Zach Gilford,Sam Anderson,Robert Belushi,Catherine Kresge,Aimee Carrero,Griff Furst,Tyler Forrest,Roger Payano,Vanessa Ray,Bill Martin Williams,Geraldine Singer,Julia Denton,Colin Walker,Jennifer Schemke,Stacie Davis,	Lindsay Devlin,	Justin Martinez,	Rod Dean,		
79356	false	0	28,18,	Action,Drama,	tt2644202	வல்லினம்	ta	Krishna, a talented basketball player, moves to a new college after a fatal accident on court. There, he clashes with the college team's egomaniacal cricket team captain, Vamsi, who will not have any other game sharing the limelight with his own sport.	1.881	7141,	Aascar Films,	IN,	2014-02-28	147	5	6.6	0		Arivazhagan Venkatachalam,	Nakul,Mrudhula Basker,Atul Kulkarni,Chandru,Jagan,Anupama Kumar,Siddharth Jonnalagadda,Anaswara Kumar,Amzath Khan,Y. G. Mahendran,Jayaprakash,Santhana Bharathi,Krishna Kulasekaran,Balaji Patturaj,Aadhi Pinisetty,	Arivazhagan Venkatachalam,	K. M. Bhaskaran,	VJ Sabu Joseph,	S. Thaman,	
79374	false	0	53,	Thriller,	tt2025506	블라인드	ko	A blind witness and a runaway help the police find the suspect in a Hit and Run until the culprit realizes that they are close on his trail. The killer tracks her down and Soo-ah realizes that in order to save Gi-sub she would have to risk her life.	5.852	20064,	Next Entertainment World,	KR,	2011-08-10	111	73	7.5	0		Ahn Sang-Hoon,	Kim Ha-neul,Yoo Seung-ho,Jo Hee-Bong,Yang Yeong-Jo,Kim Mi-kyeong,Park Bo-gum,Sa-Hee,Kim Kyung-ik,Choi Phillip,		Sohn Won-ho,			
79382	false	0	18,	Drama,	tt1650453	奇跡	ja	Twelve-year-old Koichi, who has been separated from his brother Ryunosuke due to his parents' divorce, hears a rumor that the new bullet trains will precipitate a wish-granting miracle when they pass each other at top speed.	7.33	8156,8157,	Chugoku Broadcasting (RCC),East Japan Marketing & Communications Inc.,	,,	2011-06-11	127	76	7.3	1543385		Hirokazu Kore-eda,	Koki Maeda,Oshiro Maeda,Nene Otsuka,Joe Odagiri,Ryôga Hayashi,Hoshinosuke Yoshinaga,Kyara Uchida,Kanna Hashimoto,Rento Isobe,Hiroshi Abe,Yui Natsukawa,Yoshio Harada,Isao Hashizume,Kirin Kiki,Masami Nagasawa,	Hirokazu Kore-eda,	Yutaka Yamazaki,	Hirokazu Kore-eda,		
79404	false	0	18,35,	Drama,Comedy,	tt1542486	Treacle Jr.	en	A middle aged man, Tom, walks out one day on his wife and baby boy and his seemingly happy life with no explanation. He opts to live on the streets of London. Alone in a park at night he is set upon by a gang of violent thugs, in his bid to escape he accidentally runs into a tree. In A&amp;E Tom meets an extremely happy, fast-talking individual, Aidan, the complete opposite of Tom. Too polite, or too weak to ask him to leave him alone Tom tries to get away from him but to no avail, Aidan sticks to Tom like glue. Tom reluctantly becomes involved in Aidan's life and he quickly realizes that this child like man clearly has his own problems, except Aidan can't see them, his shiny optimism blinds him at every turn, even from his 'girlfriend' the dangerous and volatile Linda.	2.049				2010-10-06	80	6	6.3	0		Jamie Thraves,	Riann Steele,Aidan Gillen,Tom Fisher,					
79433	false	0	16,12,14,	Animation,Adventure,Fantasy,	tt1629374	Ronal Barbaren	da	Ronal is a young barbarian with low self-esteem, the polar opposite of all the muscular barbarians in his village. He's a real wuss. However, as fate would have it, responsibility for the tribe's survival falls on Ronal's scrawny shoulders, when the evil Lord Volcazar raids the village and abducts every living barbarian with the exception of Ronal, who is forced to go on a perilous quest to save his enslaved clan and thwart Volcazar’s plot to rule the world. Along the way, our unlikely hero is joined by Alibert the buttery bard, Zandra the gorgeous shield-maiden and Elric the metrosexual elfin guide. To ultimately vanquish the enemy, the band must overcome awesome challenges.	8.742	118,235,	Det Danske Filminstitut,Nordisk Film,	DK,DK,	2011-09-27	85	163	6.1	0	Babes, balls and muscles in 3D for the whole family	Kresten Vestbjerg Andersen,Thorbjørn Christoffersen,Philip Einstein Lipski,	Anders Juul,Hadi Ka-Koush,Lærke Winther Andersen,Brian Lykke,Lars Mikkelsen,Peter Aude,Lars Bom,Ole Thestrup,Preben Kristensen,Brigitte Nielsen,César Mourão,Sven-Ole Thorsen,Ole Ernst,Jesper Binzer,Allan Olsen,Jens Jacob Tychsen,Bodil Jørgensen,Szhirley,Niels Rahr,Dee Snider,					
79456	false	0	18,10749,80,	Drama,Romance,Crime,	tt1617250	Gone with the Pope	en	GONE WITH THE POPE stars Duke Mitchell as Paul, a gangster with an unholy scheme: to kidnap the pope and charge \	2.605				2010-03-12	83	10	5.7	0	...you're either in, or you're in the way!	Duke Mitchell,	Duke Mitchell,Jim LoBianco,Peter Milo,John Murgia,Lorenzo Dardado,					
79464	false	10920000	18,10402,10749,	Drama,Music,Romance,	tt1839596	Rockstar	hi	An uninhibited youth woos the hottest about-to-be-married college girl. He rises to become a rock-star - then self-destructs.	5.323	3653,5670,	Eros International,Shree Ashtavinayak Cine Vision,	IN,,	2011-11-11	159	87	7.3	19660000	Beyond the limits of right and wrong.	Imtiaz Ali,	Ranbir Kapoor,Nargis Fakhri,Shammi Kapoor,Aditi Rao Hydari,Kumud Mishra,Piyush Mishra,Moufid Aziz,Shernaz Patel,Jaideep Ahlawat,Shreya Narayan,Sanjana Sanghi,		Anil Mehta,	Aarti Bajaj,	A. R. Rahman,	
79465	false	0	35,18,10749,	Comedy,Drama,Romance,	tt1568337	Loosies	en	A young pickpocket in the New York subways, living a fast, free, lifestyle is confronted by a woman whom he had a one night affair with, she informs him that she is now pregnant with his child, he must now choose between continuing the lifestyle he lead or take responsibility for his actions.	5.012	307,10387,	IFC Films,Woodhaven Production Company,	US,,	2012-02-01	89	67	5.6	0	Love is not a crime	Michael Corrente,	Peter Facinelli,Jaimie Alexander,Michael Madsen,Vincent Gallo,William Forsythe,Marianne Leone Cooper,Christy Carlson Romano,Joe Pantoliano,Tom DeNucci,Tom Paolino,Johnny Cicco,David Gere,	Peter Facinelli,	Sam Fleischner,	Daniel Boneville,	Chad Fischer,	
79475	false	0	18,	Drama,	tt1720263	The Green	en	Michael Gavin and his partner Daniel trade the rat race of New York City for the idyllic charm of the Connecticut shoreline, with hopes of a simpler life and time for Michael to finish his first novel. All that changes when one of Michael's high school students accuses him of 'inappropriate conduct', and the town rushes to judgment.	3.684	131356,72131,	Table Ten Films,Trilogy Films,	,US,	2011-11-22	90	12	6.2	0	The Accusation Is All That Matters	Steven Williford,	Jason Butler Harner,Cheyenne Jackson,Julia Ormond,Illeana Douglas,Mark Blum,Chris Bert,Karen Young,Clay Fox,Bill Sage,Tom Bloom,	Paul Marcarelli,	Ryan Samul,	Phillip J. Bartell,	William Brittelle,	
79516	false	0	28,16,	Action,Animation,	tt2005363	鉄拳 ブラッド・ベンジェンス	ja	Set in the rich Tekken universe, Tekken: Blood Vengeance 3D follows Xiaoyu Ling, seasoned martial artist and high school student, tasked by the G Corporation to infiltrate an international school in Kyoto to gather information on the mysterious student Shin Kamiya. Before she can make any progress in the investigation, Shin is kidnapped by an unknown assailant. Digging deeper into Shin’s background in an attempt to rescue him, Xiaoyu learns about the frightening underbelly of the Mishima Zaibatsu. Jin Kazama, Kazuya Mishima… and the late Heihachi Mishima’s conspiracy that’s stained with blood.	8.04	3033,3361,12502,	Asmik Ace,Digital Frontier,Bandai Namco Entertainment,	JP,JP,JP,	2011-07-26	100	79	6.1	0		Youichi Mouri,	Maaya Sakamoto,Yuki Matsuoka,Mamoru Miyano,Masanori Shinohara,Atsuko Tanaka,Akeno Watanabe,Ryotaro Okiayu,Hidenari Ugaki,Taketora,Keiko Nemoto,Isshin Chiba,	Dai Satou,				
79544	false	7750000	9648,27,53,	Mystery,Horror,Thriller,	tt0323808	The Wicker Tree	en	Director Robin Hardy's reimagining of his eerie 1973 film, The Wicker Man.  Young Christians Beth and Steve, a gospel singer and her cowboy boyfriend, leave Texas to preach door-to-door in Scotland. When, after initial abuse, they are welcomed with joy and elation to Tressock, the border fiefdom of Sir Lachlan Morrison, they assume their hosts simply want to hear more about Jesus. How innocent and wrong they are.	3.393	24036,24037,632,	Euro Center Productions,Tressock Films,British Lion Films,	,,GB,	2011-08-27	96	29	4.1	0	Accept our sacrifice	Robin Hardy,	Graham McTavish,Honeysuckle Weeks,Christopher Lee,Clive Russell,Callum Mitchell,Henry Garrett,Christopher Leveaux,Jacqueline Leonard,Prue Clarke,Lesley Mackie,David Plimmer,Brittania Nicol,		Jan Pester,	Sean Barton,Ray Lau,	John Scott,	
79548	false	0	18,53,9648,	Drama,Thriller,Mystery,	tt1838544	Gone	en	Jill Parrish is trying to rebuild her life after surviving a terrifying kidnapping attempt. Though she is having a difficult time, she takes small steps toward normalcy by starting a new job and inviting her sister, Molly, to move in with her. Returning home from work one morning, Jill discovers that Molly has vanished, and she is certain that the same man who previously abducted her has returned for revenge.	10.435	737,491,126,	Sidney Kimmel Entertainment,Summit Entertainment,Lakeshore Entertainment,	US,US,US,	2012-02-23	94	731	6.1	18100189	No one believes her. Nothing will stop her.	Heitor Dhalia,	Amanda Seyfried,Daniel Sunjata,Jennifer Carpenter,Sebastian Stan,Wes Bentley,Emily Wickersham,Nick Searcy,Socratis Otto,Joel David Moore,Katherine Moennig,Michael Paré,Sam Upton,Ted Rooney,Erin Carufel,Amy Argyle,Susan Hess,Jeanine Jackson,Hunter Parrish,Blaine Palmer,Victor Morris,Danny Wynands,Wade Allen,Jade Marx-Berti,Bruce Lawson,Jordan Fry,Jeff Cole,Tracy Pacana,Madison Wray,Socratis Otto,Casey O'Neill,Aaron Landon,Meredith Adelaide,Ray Mist,Noel David Taylor,Danny Belrose,Grant Reschke,		Michael Grady,	John Axelrad,	David Buckley,	
79550	false	2000000	27,53,	Horror,Thriller,	tt1560978	Rogue River	en	When a young woman takes a trip down Rogue River, her car mysteriously disappears. Lost without transport or communication, she accepts the hospitality of a stranger who offers her shelter for the night at his cabin. With no other options available, she reluctantly accepts only to forever regret it. The ensuing hours yield nothing but torture, indescribable pain, and horrific agony. If you've seen Misery, you've seen nothing. This movie starts where horror films end and leaves viewers paralysed by fear and disgust.	7.002	22706,22975,110851,	Vision Entertainment Group,Kejo Productions,Rogue River Productions,	,,,	2012-01-16	81	51	5.1	0	You can't outrun family	Jourdan McClure,	Michelle Page,Art Alexakis,Chris Coy,Michael Cudlitz,Lucinda Jenney,Bill Moseley,Michael Rooker,		Brian Hamm,	Paul Covington,		
79553	false	10000000	18,28,10752,	Drama,Action,War,	tt2007387	고지전	ko	In 1951 ceasefire is declared, but two remaining armies fought their final battle on the front line Towards the end of the Korean War, a South Korean battalion is fiercely battling over a hill on the front line border against the North in order to capture a strategic point that would determine the new border between two nations. The ownership of this small patch of land would swap multiple times each day. Kang is dispatched to the front line in order to investigate the tacit case that’s been happening there. But he gets spiraled into the war that’s more terrifying than death itself when he meets his friend Kim, who has transformed into a war machine, and his unit. As the countdown for ceasefire begins, both sides become more vicious, resulting in deaths of countless lives until the last man could claim the land.	6.518	3491,70681,	Showbox,TPS Company,	KR,KR,	2011-07-20	133	73	7.1	0	Last Battle of the Korean War	Jang Hoon,	Shin Ha-kyun,Go Soo,Ryu Seung-su,Ryu Seung-ryong,Kim Ok-bin,Park Young-seo,Jeong In-gi,Lee Je-hoon,Ko Chang-seok,Cho Jin-woong,Choi Min,	Park Sang-yeon,	Kim Woo-hyung,	Kim Sang-bum,Kim Jae-beom,	Dalpalan,Jang Young-gyu,	
